depot,truck,timestamp,speed,distance,socpercent,chargingstatus,ignitionstatus,energytype,accumulatedkwh
Performance Team (Commerce),VNR 1,2023-09-20 03:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,43.99
Performance Team (Commerce),VNR 1,2023-09-20 03:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,17.18
Performance Team (Commerce),VNR 1,2023-09-20 03:19:48+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:19:48+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:22:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:22:22+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:25:20+00,4.9720323182100685,0.12291968786686003,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:25:20+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:25:22+00,0,0.00138112,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:25:22+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:28:22+00,31.696706028589187,0.7924176507147297,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:28:22+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:31:22+00,0,0.7924176507147297,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:31:22+00,NULL,NULL,72,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:34:22+00,21.75264139216905,0.5438160348042262,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:34:22+00,NULL,NULL,71,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:37:22+00,54.07085146053449,1.8955873213175884,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:37:22+00,NULL,NULL,70,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:40:22+00,55.31385954008701,2.734617775015538,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:40:22+00,NULL,NULL,69,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:43:22+00,55.31385954008701,2.765692977004351,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:43:22+00,NULL,NULL,68,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:46:22+00,55.31385954008701,2.765692977004351,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:46:22+00,NULL,NULL,67,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:49:22+00,50.96333126,2.6569297700435053,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:49:22+00,NULL,NULL,66,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:52:22+00,52.827843380981975,2.5947793660658798,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:52:22+00,NULL,NULL,65,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:55:22+00,52.20633934120572,2.6258545680546925,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:55:22+00,NULL,NULL,64,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:58:22+00,6.215040397762586,1.4605344934742077,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 03:58:22+00,NULL,NULL,64,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:00:54+00,0,0.13120640839721015,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:00:54+00,NULL,NULL,64,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:01:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:01:22+00,NULL,NULL,64,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:04:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:04:22+00,NULL,NULL,64,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:06:32+00,4.9720323182100685,0.089772806,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:06:32+00,NULL,NULL,64,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:07:22+00,11.187072715972654,0.11221600718182445,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:07:22+00,NULL,NULL,64,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:10:22+00,11.187072715972654,0.5593536357986327,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:10:22+00,NULL,NULL,64,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:13:22+00,0,0.27967681789931637,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:13:22+00,NULL,NULL,63,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:16:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:16:22+00,NULL,NULL,63,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:19:22+00,3.7290242386575514,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:19:22+00,NULL,NULL,63,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:19:22+00,NULL,NULL,NULL,NULL,NULL,driving_energy,275.96
Performance Team (Commerce),VNR 1,2023-09-20 04:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,28630
Performance Team (Commerce),VNR 1,2023-09-20 04:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,44.06
Performance Team (Commerce),VNR 1,2023-09-20 04:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,17.18
Performance Team (Commerce),VNR 1,2023-09-20 04:22:22+00,0,0.093225606,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:22:22+00,NULL,NULL,63,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:25:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:25:22+00,NULL,NULL,63,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:28:22+00,8.701056557,0.2175264139216905,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:28:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:28:39+00,0,0.020544161314826326,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:28:39+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:31:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:31:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:34:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:34:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:37:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:37:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:40:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:40:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:43:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:43:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:46:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:46:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:49:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:49:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:52:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:52:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:55:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:55:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:58:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 04:58:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:01:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:01:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:04:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:04:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:07:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:07:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:10:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:10:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:13:21+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:13:21+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:16:21+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:16:21+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:19:21+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:19:21+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:19:22+00,NULL,NULL,NULL,NULL,NULL,driving_energy,275.99
Performance Team (Commerce),VNR 1,2023-09-20 05:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,28630
Performance Team (Commerce),VNR 1,2023-09-20 05:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,44.06
Performance Team (Commerce),VNR 1,2023-09-20 05:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,17.2
Performance Team (Commerce),VNR 1,2023-09-20 05:22:21+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:22:21+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:25:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:25:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:28:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:28:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:31:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:31:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:33:10+00,4.9720323182100685,0.074580485,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:33:10+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:34:22+00,8.079552517091361,0.1305158483530143,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:34:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:37:22+00,0,0.20198881292728404,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:37:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:40:22+00,19.266625233064016,0.4816656308266004,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:40:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:41:05+00,0,0.11506456736413231,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:41:05+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:43:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:43:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:46:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:46:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:49:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:49:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:52:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:52:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:55:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:55:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:58:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 05:58:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:01:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:01:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:04:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:04:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:07:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:07:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:10:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:10:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:13:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:13:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:16:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:16:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:19:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:19:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:19:22+00,NULL,NULL,NULL,NULL,NULL,driving_energy,276
Performance Team (Commerce),VNR 1,2023-09-20 06:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,28630
Performance Team (Commerce),VNR 1,2023-09-20 06:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,44.07
Performance Team (Commerce),VNR 1,2023-09-20 06:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,17.22
Performance Team (Commerce),VNR 1,2023-09-20 06:22:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:22:22+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:22:40+00,4.9720323182100685,0.012430080795525171,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:22:40+00,NULL,NULL,62,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:25:22+00,0,0.11187072715972654,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:25:22+00,NULL,NULL,61,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:28:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:28:22+00,NULL,NULL,61,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:31:22+00,34.80422622747048,0.870105656,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:31:22+00,NULL,NULL,60,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:34:22+00,47.23430702299565,2.0509633312616535,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:34:22+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:37:22+00,49.720323182100685,2.4238657551274088,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:37:22+00,NULL,NULL,58,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:40:22+00,52.827843380981975,2.5637041640770666,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:40:22+00,NULL,NULL,56,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:43:22+00,54.07085146053449,2.6724673710379117,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:43:22+00,NULL,NULL,55,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:46:22+00,55.31385954008701,2.734617775015538,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:46:22+00,NULL,NULL,54,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:49:22+00,55.31385954008701,2.765692977004351,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:49:22+00,NULL,NULL,52,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:52:22+00,44.126786824114355,2.4860161591050343,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:52:22+00,NULL,NULL,51,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:55:22+00,26.10316967060286,1.7557489123679304,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:55:22+00,NULL,NULL,50,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:58:22+00,16.159105034182723,1.0565568676196395,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 06:58:22+00,NULL,NULL,49,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:01:22+00,32.93971411,1.2274704785581108,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:01:22+00,NULL,NULL,48,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:04:22+00,0,0.8234928527035426,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:04:22+00,NULL,NULL,48,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:07:22+00,1.8645121193287757,0.046612803,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:07:22+00,NULL,NULL,48,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:10:22+00,0,0.046612803,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:10:22+00,NULL,NULL,48,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:13:22+00,34.80422622747048,0.870105656,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:13:22+00,NULL,NULL,48,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:16:22+00,37.290242386575514,1.802361715,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:16:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:19:22+00,0,0.9322560596643878,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:19:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:19:22+00,NULL,NULL,NULL,NULL,NULL,driving_energy,276.79
Performance Team (Commerce),VNR 1,2023-09-20 07:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_from_dc_charger,28630
Performance Team (Commerce),VNR 1,2023-09-20 07:19:22+00,NULL,NULL,NULL,NULL,NULL,energy_regen,44.230000000000004
Performance Team (Commerce),VNR 1,2023-09-20 07:19:22+00,NULL,NULL,NULL,NULL,NULL,idle_energy,17.22
Performance Team (Commerce),VNR 1,2023-09-20 07:22:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:22:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:25:22+00,14.916096954630206,0.3729024238657552,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:25:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:25:28+00,0,0.012430080795525171,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:25:28+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:28:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:28:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:31:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:31:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:34:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:34:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:37:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:37:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:40:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:40:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:43:22+00,0,0,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:43:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:44:41+00,4.9720323182100685,0.054554243,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:44:41+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:46:22+00,31.696706028589187,0.5143809129203785,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:46:22+00,NULL,NULL,47,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:49:22+00,39.77625854568055,1.7868241143567436,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:49:22+00,NULL,NULL,46,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:52:22+00,55.93536357986327,2.3927905531385956,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:52:22+00,NULL,NULL,45,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:55:22+00,54.07085146053449,2.7501553760099444,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:55:22+00,NULL,NULL,44,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:58:22+00,54.07085146053449,2.703542573026725,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 07:58:22+00,NULL,NULL,43,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 08:01:22+00,47.23430702299565,2.5326289620882534,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 08:01:22+00,NULL,NULL,42,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 08:04:22+00,54.07085146053449,2.5326289620882534,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 08:04:22+00,NULL,NULL,41,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 08:07:22+00,54.07085146053449,2.703542573026725,NULL,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 08:07:22+00,NULL,NULL,40,NULL,NULL,NULL,NULL
Performance Team (Commerce),VNR 1,2023-09-20 08:10:22+00,54.07085146053449,2.703542573026725,NULL,NULL,NULL,NULL,NULL
